selection_index,interval_id,interval_file_index,path,manifest_start_utc,manifest_end_utc,sample_rate_hz,channel_count,gauge_length_m,file_exists,size_bytes,selection_basis,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,hdf5_file_opened,hdf5_header_opened,hdf5_dataset_opened
120,heldout_02,59,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-12T225435Z.h5,2024-06-12T22:54:35.622Z,2024-06-12T22:55:35.620Z,500.0,900,16.335237503051758,True,34482397,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
121,heldout_02,60,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-12T225535Z.h5,2024-06-12T22:55:35.622Z,2024-06-12T22:56:35.620Z,500.0,900,16.335237503051758,True,34381305,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
122,heldout_02,61,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-12T225635Z.h5,2024-06-12T22:56:35.622Z,2024-06-12T22:57:35.620Z,500.0,900,16.335237503051758,True,34525106,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
123,heldout_02,62,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-12T225735Z.h5,2024-06-12T22:57:35.622Z,2024-06-12T22:58:35.620Z,500.0,900,16.335237503051758,True,34157297,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
124,heldout_03,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T031835Z.h5,2024-06-16T03:18:35.622Z,2024-06-16T03:19:35.620Z,500.0,900,16.335237503051758,True,33003267,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
125,heldout_03,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T031935Z.h5,2024-06-16T03:19:35.622Z,2024-06-16T03:20:35.620Z,500.0,900,16.335237503051758,True,32960468,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
126,heldout_03,3,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032035Z.h5,2024-06-16T03:20:35.622Z,2024-06-16T03:21:35.620Z,500.0,900,16.335237503051758,True,33119155,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
127,heldout_03,4,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032135Z.h5,2024-06-16T03:21:35.622Z,2024-06-16T03:22:35.620Z,500.0,900,16.335237503051758,True,32838976,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
128,heldout_03,5,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032235Z.h5,2024-06-16T03:22:35.622Z,2024-06-16T03:23:35.620Z,500.0,900,16.335237503051758,True,33087697,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
129,heldout_03,6,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032335Z.h5,2024-06-16T03:23:35.622Z,2024-06-16T03:24:35.620Z,500.0,900,16.335237503051758,True,32899050,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
130,heldout_03,7,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032435Z.h5,2024-06-16T03:24:35.622Z,2024-06-16T03:25:35.620Z,500.0,900,16.335237503051758,True,32970048,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
131,heldout_03,8,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032535Z.h5,2024-06-16T03:25:35.622Z,2024-06-16T03:26:35.620Z,500.0,900,16.335237503051758,True,33072788,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
132,heldout_03,9,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_05062024_232735_UTC(+0000)/SAFOD-Zumberge-16mGL-500HzFs_2024-06-16T032635Z.h5,2024-06-16T03:26:35.622Z,2024-06-16T03:27:35.620Z,500.0,900,16.335237503051758,True,33002124,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
